计算摄影学,0,0,2247486975_1,IQE13: 晕影(Vignetting)消除应该在Gamma校正之前还是之后？,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486975&idx=1&sn=ba7b067bd9b491c6a81c02fab2c1e481&chksm=fdf74355ca80ca43fbd7acab90479065d0b850a781743da72474fc0f7b25f50d219b1532d9d4#rd,1668266031,1668266030
计算摄影学,1,0,2247486956_1,无需标定，如何编程消除图像的Vignetting(晕影）,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486956&idx=1&sn=f1ce3f8c49fedc431e269fb4a82bbc9e&chksm=fdf74346ca80ca50987077a5ceadd5f30bc188058a0a4be88911efc7f3c34f719d5d20275f6b#rd,1667586693,1667610000
计算摄影学,2,0,2247486939_1,强烈推荐我关注的几个人工智能、计算机视觉原创公众号,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486939&idx=1&sn=18c576065724b09a120d1a099ee9b5f7&chksm=fdf74371ca80ca67c711131c1a27f839f841317bda84fb39b8af72e16fdec4839dd0dda2919a#rd,1667406246,1667433600
计算摄影学,3,0,2247486915_1,用 Taichi 实现 GPU 图像处理：从入门到入魔,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486915&idx=1&sn=64fb17a70d0ae02e2490d237a4aa33df&chksm=fdf74369ca80ca7f3cb4ae46699f7e73f7e0b40b0f26fe177dd840709c979fac3e0851a93c69#rd,1667222064,1667222064
计算摄影学,4,0,2247486910_1,无法做标定，如何用Python自动进行相机图像的畸变校正？,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486910&idx=1&sn=165d7db6f9596e7b7ce62cf3aed7a674&chksm=fdf74314ca80ca0215e9a617bbb95dd5d9738d95e3b79b44214d4d522c030489b33fc3a3a32f#rd,1666460044,1666488600
计算摄影学,5,1,2247486891_1,【代码详解】Python实现基于双边网格的实时双边滤波,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486891&idx=1&sn=59dacbe5d4b35aec9a7314b2c9b4eb7c&chksm=fdf74301ca80ca171fe348b3f7391fe2bccea99ffe4f9e90fc8a46389455ab66779ae8ec46ff#rd,1666012151,1666012151
计算摄影学,6,1,2247486874_1,79. 三维重建14-立体匹配10，经典视差优化算法Fast Bilateral-Space Stereo,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486874&idx=1&sn=375f494f607eefdbcf3eaa1d2e75264b&chksm=fdf74330ca80ca261db4fd81f836326b4cb335b14b3e77400901f5591d278da417991abd52f9#rd,1665857172,1665883800
计算摄影学,7,1,2247486874_2,多目立体匹配的前世今生 | 聊一聊MVS及其在3D检测中的应用,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486874&idx=2&sn=0b01a8839e83cb2784214f161352b91f&chksm=fdf74330ca80ca26cc2a280e5858aacf8b71b9a776d1e6f768860f7dfbeea2263d695aa8c608#rd,1665857172,1665883800
计算摄影学,8,1,2247486384_1,给大家推荐几个超有用的计算机视觉和AI社区,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486384&idx=1&sn=5199f23db39114887fef056449d39628&chksm=fdf7451aca80cc0cf70843436c209689c20c3c105695b4e7a8f3be9f427a8bec5aa9e5f86a69#rd,1665588032,1665621000
计算摄影学,9,1,2247486376_1,Python图像基础处理和优化的整体流程介绍,http://mp.weixin.qq.com/s?__biz=MzU4Njc4MzY4NQ==&mid=2247486376&idx=1&sn=c2ce8831100ab2fc0ba77fd6bebdeb0c&chksm=fdf74502ca80cc1471c8dfbe0f1b8e22b0498cbb4be77ed6f5d21663fb38b89b18f9a3d8f9cc#rd,1665481244,1665489600
