医学图像计算青年研讨会,0,0,2247489871_1,[#22-21] MICS在线学术讲座：万亮,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489871&idx=1&sn=55479636bce702bb6891ea1c044ca930&chksm=fc2019a5cb5790b3baf0452cf891b934bc28c41372621ef46643dc2f1726b2d479acec7c65cf#rd,1668178490,1668178490
医学图像计算青年研讨会,1,0,2247489862_1,MICS 学术沙龙活动预告 -- 东北地区第1期,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489862&idx=1&sn=053c17d05ac9fa43b87c0fcd40c77e75&chksm=fc2019accb5790ba4d39c57fc7ac6a0704184c16802d675a241356fb161b7085ff0d55579ecb#rd,1667993721,1667993721
医学图像计算青年研讨会,2,0,2247489852_1,第四届 MICS 委员会名单,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489852&idx=1&sn=e9f6ae4f904790cce995fc02c6e123bb&chksm=fc2019d6cb5790c076b0739e88aef6fd593ce5371bcd4c5134d2bb9b232b97c48d09da4246a8#rd,1667919005,1667919005
医学图像计算青年研讨会,3,0,2247489846_1,[#22-20] MICS在线学术讲座：赵维,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489846&idx=1&sn=97f6cdf8ef8aac3401ae127d3790f9e4&chksm=fc2019dccb5790ca32f51c457a2b041985562508d06ca7dde98cf94ee9dc58a2e3c4d477a179#rd,1667123969,1667123969
医学图像计算青年研讨会,4,0,2247489839_1,[#22-19] MICS在线学术讲座：张轶哲,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489839&idx=1&sn=6b27e4eba2aad0c7194263847b0cf460&chksm=fc2019c5cb5790d3fd667a9b3149f2bd5ab48b4779c89865b3a1a1cf2f80777bf2829ffb17ef#rd,1665724053,1665724053
医学图像计算青年研讨会,5,1,2247489831_1,[#22-18] MICS在线学术讲座：Dong Yang,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489831&idx=1&sn=4f9ba6f647b992927127db8d1c1d30d6&chksm=fc2019cdcb5790db0ddd253865cd8717dc3eeb642d626afb6578c5fc0b593d3e78cf0b182b54#rd,1664763442,1664763442
医学图像计算青年研讨会,6,1,2247489804_1,【科研简讯】一种使用外梯度的用于组织微观结构估计的自适应神经网络,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489804&idx=1&sn=20815d0ae3628dc5ac10b6af9b634fa8&chksm=fc2019e6cb5790f094396a88d81880b732e13500b18e6d42b08c917cf5368d56316812865935#rd,1664159451,1664159451
医学图像计算青年研讨会,7,1,2247489730_1,【科研简讯】基于先验注意力机制的多类病灶通用分割模型,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489730&idx=1&sn=d2572d54b070ce59b101581042c81f18&chksm=fc201828cb57913ec1f420eaf25c53447274d98d1196f8e93899c352304389c50a15b5ad1386#rd,1662364804,1662364804
医学图像计算青年研讨会,8,1,2247489691_1,[#22-17] MICS在线学术讲座：肖德强,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489691&idx=1&sn=e8f97176116c3fe751c00fed5de2d1fd&chksm=fc201871cb579167199e27153dfff8937eedeaaaa162000da442415ab63a99188f6f66188dde#rd,1662272118,1662272118
医学图像计算青年研讨会,9,1,2247489680_1,【科研简讯】基于在线简单样本挖掘（OEEM）的腺体数字切片弱监督学习,http://mp.weixin.qq.com/s?__biz=MzU1ODc4Mjg1Mw==&mid=2247489680&idx=1&sn=3f21c801bdfdeb9167ed1f390a359e52&chksm=fc20187acb57916c91b0ec235f6d4320f0c260506458f6c333ddc1eb87bbf36e4180e7ec1b38#rd,1661515317,1661515317
